"variable","bf_statistic","bf_p_value","bf_p_adj","bf_reject","eta_B_waba","eta_B_int","delta_eta_B","class_waba","class_iwaba","reclassified","pi_R","E_R_het_int","V_R_het"
"Probe_14803",2.98709595537172,0.000540170193619738,0.000930982169540113,TRUE,0.565481102624301,0.667456803290142,0.10197570066584,"Within","Equivocal",TRUE,0.414892014875788,0.474705441481713,0.152512680529725
"Probe_14804",2.7540825812864,0.00134981606384232,0.00211615219924841,TRUE,0.51353026092682,0.639381531694704,0.125851270767885,"Within","Equivocal",TRUE,0.482043879072345,0.306759959058687,0.0689358788585748
"Probe_14805",4.43163158350364,1.59664256738079e-06,5.55367465565995e-06,TRUE,0.524535930919837,0.645133209702551,0.120597278782714,"Within","Equivocal",TRUE,0.467569717030889,0.331658847138952,0.0793303876901818
"Probe_14806",4.91516443466486,2.25959890132188e-07,1.00459278029154e-06,TRUE,0.593252306631647,0.68342541583731,0.0901731092056626,"Within","Equivocal",TRUE,0.380335110235339,0.288685163168199,0.0537352926907119
"Probe_14807",6.2084479420047,1.3076473237561e-09,1.18063663302732e-08,TRUE,0.664916640227715,0.727730794300501,0.0628141540727862,"Equivocal","Equivocal",FALSE,0.296081885823902,0.416570093447586,0.096321351268977
"Probe_14808",8.51593750966769,2.03614902716254e-13,6.27767021560688e-12,TRUE,0.508447691013194,0.636761029815658,0.128313338802464,"Within","Equivocal",TRUE,0.488768832574283,0.363760890194472,0.0976187043051912
"Probe_14809",3.09853109638071,0.000347134347576605,0.000626800699766526,TRUE,0.41641539570091,0.593260858572285,0.176845462871376,"Within","Within",FALSE,0.61374816683905,0.538677629123454,0.238645572070843
"Probe_14810",5.37892160540868,3.5066627490643e-08,2.026169918641e-07,TRUE,0.537272442589691,0.651921184537918,0.114648741948228,"Within","Equivocal",TRUE,0.450978120699871,0.315340798370323,0.0703781048504786
"Probe_14811",3.07026836952658,0.000388416378976242,0.000693468077747624,TRUE,0.460067150432927,0.612953384477973,0.152886234045046,"Within","Equivocal",TRUE,0.553871400731815,0.334966396799332,0.0880067736512568
"Probe_14812",5.12051409678562,9.88481607677727e-08,4.93411437667102e-07,TRUE,0.731546753500376,0.772996138368494,0.0414493848681173,"Equivocal","Equivocal",FALSE,0.224525220454847,0.324316921543206,0.048645552095739
"Probe_14813",3.125254929251,0.000312103715825351,0.000571198386332293,TRUE,0.657677805986942,0.723051455502113,0.0653736495151712,"Equivocal","Equivocal",FALSE,0.304254962145548,0.240923847676344,0.0327714605012226
"Probe_14814",6.01964888511027,2.74891531759636e-09,2.23573806311647e-08,TRUE,0.429969071259382,0.599191537460408,0.169222466201025,"Within","Within",FALSE,0.5950928997204,0.306390235790904,0.0761335256836342
"Probe_14815",2.71411565920587,0.00157718430153242,0.00243599148418416,TRUE,0.504375805128636,0.634677926345544,0.130302121216908,"Within","Equivocal",TRUE,0.494174201745582,0.187481518332609,0.0260751490235933
"Probe_14816",2.3978166170161,0.00530567080392963,0.0072936603570923,TRUE,0.467284939920123,0.616373922085844,0.14908898216572,"Within","Equivocal",TRUE,0.544051722963398,0.232271194239654,0.0419566858792162
"Probe_14817",3.09800920280759,0.000347855820547416,0.000627750594927889,TRUE,0.593732600959582,0.683707468588554,0.0899748676289723,"Within","Equivocal",TRUE,0.379746406331175,0.37820190839637,0.0921458749364185
"Probe_14818",2.37613664404217,0.00575743602809053,0.00784940544213361,TRUE,0.413797219768419,0.592134452184142,0.178337232415723,"Within","Within",FALSE,0.617354825170092,0.512604336474253,0.216670898749103
"Probe_14819",1.78479534465008,0.0481610780266948,0.0551437305825646,FALSE,0.547291412881316,0.657359947539436,0.110068534658121,"Within","Equivocal",TRUE,0.438053579874975,0.461820844306764,0.148641111932619
"Probe_14820",5.74049283001779,8.2980000648547e-09,5.83584829429777e-08,TRUE,0.626936866495978,0.703692259678249,0.0767553931822711,"Equivocal","Equivocal",FALSE,0.339818754750247,0.402181982797834,0.0976785697407811
"Probe_14821",5.74967174850699,8.00105437459564e-09,5.6492719305112e-08,TRUE,0.313266073173565,0.553705389923558,0.240439316749993,"Within","Within",FALSE,0.753896205343731,0.335813830583422,0.101190425391482
"Probe_14822",4.25368182130298,3.28505094338016e-06,1.03466222163756e-05,TRUE,0.595022054407812,0.684465689350851,0.089443634943039,"Within","Equivocal",TRUE,0.378167445088771,0.314260181085661,0.0634713614711114
"Probe_14823",3.75762393963469,2.45406910495127e-05,6.0506081401124e-05,TRUE,0.703782329817521,0.753649223119716,0.0498668933021951,"Equivocal","Equivocal",FALSE,0.253534402050783,0.233254791945567,0.0273204127739414
"Probe_14824",1.14667034154308,0.322801114006639,0.330601523481805,FALSE,0.60170723935025,0.688419814797436,0.086712575447186,"Within","Equivocal",TRUE,0.370017523729105,0.233516093196212,0.0346114839181229
"Probe_14825",4.39182828311789,1.87616471580832e-06,6.39023105593838e-06,TRUE,0.663018522487538,0.726499341420131,0.0634808189325928,"Equivocal","Equivocal",FALSE,0.298217475088722,0.396613284941438,0.0877078907260312
"Probe_14826",4.21452340786735,3.8505040451664e-06,1.18943550918284e-05,TRUE,0.725675679601824,0.768846515817698,0.0431708362158731,"Equivocal","Equivocal",FALSE,0.230563225151849,0.255792469075456,0.0308176866107713
"Probe_14827",1.0505902904763,0.405292270942299,0.411673817386249,FALSE,0.435906499558442,0.601841922603456,0.165935423045014,"Within","Within",FALSE,0.586933717621955,0.200489184875334,0.0323936729555989
"Probe_14828",7.19440740648554,2.86863865994746e-11,4.49989675729845e-10,TRUE,0.721801751464652,0.766125716632157,0.0443239651675049,"Equivocal","Equivocal",FALSE,0.23457555266013,0.337309189209384,0.0542244203301595
"Probe_14829",7.26671593564106,2.17692530668501e-11,3.53568768465938e-10,TRUE,0.641704889712702,0.712889207919488,0.0711843182067857,"Equivocal","Equivocal",FALSE,0.322562187227723,0.419718105260766,0.103098516507405
"Probe_14830",4.97263327253659,1.79238523578817e-07,8.22837497641196e-07,TRUE,0.681465792947494,0.738602516218157,0.0571367232706638,"Equivocal","Equivocal",FALSE,0.277689134039394,0.280986286278839,0.0420741546489407
"Probe_14831",2.36292830316932,0.00605069530539271,0.00821436094409424,TRUE,0.362758251063449,0.571436255204711,0.208678004141262,"Within","Within",FALSE,0.687472547061892,0.235118104171582,0.0477635083676165
"Probe_14832",4.69078510694159,5.59174674452656e-07,2.20147617542476e-06,TRUE,0.628802827520854,0.704843798719196,0.0760409711983427,"Equivocal","Equivocal",FALSE,0.337621026114496,0.36701652980844,0.0810299291273319
"Probe_14833",2.24463212378193,0.00940640469281995,0.0123131838139326,TRUE,0.367008511496348,0.573067462231861,0.206058950735513,"Within","Within",FALSE,0.68166947514016,0.48779910195471,0.204857617596226
"Probe_14834",2.58503406717321,0.00259881988310751,0.00382138811629036,TRUE,0.531973353984596,0.649079865640637,0.117106511656041,"Within","Equivocal",TRUE,0.457859728368827,0.243480874886762,0.0422914459530472
"Probe_14835",4.02904481129474,8.17028965804933e-06,2.28959111614177e-05,TRUE,0.442159520355322,0.604667508367605,0.162507988012283,"Within","Within",FALSE,0.578353074833587,0.279455792557204,0.0625101577654368
"Probe_14836",1.78551845298193,0.0480437353212259,0.0550172182551402,FALSE,0.333018939744215,0.560500712737319,0.227481772993105,"Within","Within",FALSE,0.727693596696968,0.270751851673312,0.0648475732731779
"Probe_14837",2.56472480974935,0.0028098396758014,0.00409568554558964,TRUE,0.458385019815619,0.612162875333622,0.153777855518003,"Within","Equivocal",TRUE,0.556164242454739,0.419178580134532,0.138089946971712
"Probe_14838",2.97774596605726,0.000560525241261711,0.000959986880305669,TRUE,0.521702215528297,0.643642180551173,0.121939965022876,"Within","Equivocal",TRUE,0.471284678568633,0.223685539228298,0.0362330501974967
"Probe_14839",1.68127723154752,0.0679352411420949,0.0758967713496641,FALSE,0.480949624427032,0.622976188356923,0.14202656392989,"Within","Equivocal",TRUE,0.525553313678855,0.242761966349283,0.0450725495264387
"Probe_14840",3.18972017546326,0.000241348491717641,0.000455021223293482,TRUE,0.608817336025393,0.692667829610369,0.0838504935849762,"Within","Equivocal",TRUE,0.361416913860401,0.294293078374942,0.0542309820392403
"Probe_14841",2.92676205254439,0.000685568357286837,0.00115060474510455,TRUE,0.540321576676558,0.6535671653677,0.113245588691143,"Within","Equivocal",TRUE,0.447032585885546,0.217769541296646,0.0334087961536492
"Probe_14842",7.24871872460915,2.3315571695548e-11,3.76022116612036e-10,TRUE,0.553684682073515,0.660876060564454,0.107191378490939,"Within","Equivocal",TRUE,0.429867269182022,0.274452544386187,0.051968506394808
"Probe_14843",6.28593048928708,9.64969881778188e-10,9.15012468181997e-09,TRUE,0.670809141402802,0.731573979217919,0.0607648378151179,"Equivocal","Equivocal",FALSE,0.289486229404696,0.457641300048416,0.114610937919249
"Probe_14844",3.51896421213111,6.43651569443016e-05,0.000141494117421146,TRUE,0.651725974580428,0.719238618894468,0.0675126443140398,"Equivocal","Equivocal",FALSE,0.31103286201386,0.326473654083824,0.0610037314006057
"Probe_14845",5.13532327437782,9.31363982603628e-08,4.69569982817391e-07,TRUE,0.743283377533514,0.781386460671877,0.0381030831383631,"Equivocal","Equivocal",FALSE,0.212609264127811,0.294435500119362,0.0386014269123725
"Probe_14846",4.94214941974118,2.02667142845669e-07,9.1489917525941e-07,TRUE,0.705471600360698,0.75480638525499,0.0493347848942919,"Equivocal","Equivocal",FALSE,0.251736376532512,0.299841167424857,0.0449319457295404
"Probe_14847",7.38263260766993,1.4004908344134e-11,2.41115587065193e-10,TRUE,0.658585170528214,0.723635464639499,0.0650502941112847,"Equivocal","Equivocal",FALSE,0.303226247679926,0.444097283249908,0.111116211986356
"Probe_14848",4.24858249892019,3.3536982734228e-06,1.05401008346684e-05,TRUE,0.747815072562164,0.78466017521575,0.0368451026535865,"Equivocal","Equivocal",FALSE,0.208063265936355,0.322742977537102,0.0456803313007896
"Probe_14849",2.88503293109235,0.00080806108860354,0.00133482982992993,TRUE,0.623511130388613,0.701586038607299,0.0780749082186859,"Equivocal","Equivocal",FALSE,0.343866541401123,0.259629968278331,0.040993791531843
"Probe_14850",4.63840811480021,6.91121443407994e-07,2.64383990127711e-06,TRUE,0.53390606864942,0.650113338823934,0.116207270174514,"Within","Equivocal",TRUE,0.455346237749837,0.381503084675419,0.103530749387682
"Probe_14851",2.4399030678591,0.00452473063450676,0.00631018824293124,TRUE,0.337086652953704,0.561946740710981,0.224860087757277,"Within","Within",FALSE,0.722240052876694,0.193564660056571,0.0330422407365166
"Probe_14852",2.04150974398888,0.0197075740339829,0.0242558242056446,TRUE,0.3709586090245,0.574598662320626,0.203640053296126,"Within","Within",FALSE,0.676267090136609,0.437283408043089,0.164070537253555
"Probe_14853",3.55932646992139,5.46953275110118e-05,0.00012265406195859,TRUE,0.565952104519942,0.667722060587761,0.10176995606782,"Within","Equivocal",TRUE,0.41429765736286,0.46529887021322,0.146413513174645
"Probe_14854",4.36536135334119,2.08865842554751e-06,7.01298501036154e-06,TRUE,0.562765982477869,0.665931459909907,0.103165477432038,"Within","Equivocal",TRUE,0.418323622326547,0.377582774913044,0.0969244345708375
"Probe_14855",3.18221359244917,0.000248691375288379,0.000467274483712391,TRUE,0.375362338025516,0.576322913452434,0.200960575426918,"Within","Within",FALSE,0.670235053061158,0.324071934509294,0.0897695757963634
"Probe_14856",2.7486276122445,0.00137884015687662,0.00215681268282297,TRUE,0.407368231813358,0.589395062430437,0.18202683061708,"Within","Within",FALSE,0.626212576823334,0.18578115817272,0.0286415844652108
"Probe_14857",3.43268809384422,9.11104766641024e-05,0.000192115588886471,TRUE,0.649682655428085,0.717936813420722,0.0682541579926366,"Equivocal","Equivocal",FALSE,0.313371786390315,0.309994170201545,0.0552548160491535
"Probe_14858",7.20833065566975,2.72007971702237e-11,4.29622817055363e-10,TRUE,0.575428797574599,0.673099962539308,0.0976711649647093,"Within","Equivocal",TRUE,0.402398610434976,0.410674251172278,0.112239389877437
"Probe_14859",4.48931954517582,1.26384590526385e-06,4.53251709855242e-06,TRUE,0.724759497481254,0.768201811320732,0.0434423138394787,"Equivocal","Equivocal",FALSE,0.231510109662875,0.322279949555287,0.0490578484282145
"Probe_14860",5.39357672874442,3.30699573281024e-08,1.92884068468158e-07,TRUE,0.608150263796573,0.692267412958543,0.0841171491619706,"Within","Equivocal",TRUE,0.362220851809508,0.304212822856514,0.0580232770046784
"Probe_14861",4.89139252677403,2.48695823712453e-07,1.09416626028297e-06,TRUE,0.680688822603313,0.738086662032818,0.0573978394295045,"Equivocal","Equivocal",FALSE,0.278543528680624,0.350275374830694,0.0655121242579063
"Probe_14862",2.93795276191077,0.000655957494028026,0.00110654462237869,TRUE,0.594005952016375,0.683868083266748,0.0898621312503729,"Within","Equivocal",TRUE,0.379411494887837,0.245795378354671,0.0389007582527635
"Probe_14863",3.52088613510767,6.38683384517336e-05,0.000140459627676642,TRUE,0.632762514171605,0.707297498134623,0.0745349839630172,"Equivocal","Equivocal",FALSE,0.33297385944679,0.263118516305467,0.0413022665860029
"Probe_14864",1.63799414556842,0.0781886673847429,0.0864677841102324,FALSE,0.468308398270941,0.61686268912455,0.148554290853609,"Within","Equivocal",TRUE,0.542661893394189,0.235637222706357,0.0431286545458019
"Probe_14865",1.81607986155569,0.0433182521370041,0.0500194870301702,FALSE,0.486394723541413,0.625653032417907,0.139258308876494,"Within","Equivocal",TRUE,0.518219577047217,0.223749229930503,0.0380266236252638
"Probe_14866",3.29190993704054,0.000160360950142602,0.000317652868656694,TRUE,0.735826125131306,0.776040686554875,0.0402145614235699,"Equivocal","Equivocal",FALSE,0.220156646335766,0.226625876001893,0.0234323645041412
"Probe_14867",2.82098828810591,0.00103911904504006,0.00167197928683547,TRUE,0.435155705404628,0.601505022991937,0.166349317587309,"Within","Within",FALSE,0.587964879209226,0.488226295543669,0.192252119836143
"Probe_14868",1.45226422662109,0.139381967499726,0.148743857557009,FALSE,0.509537561437496,0.637321049357785,0.127783487920289,"Within","Equivocal",TRUE,0.487324690714507,0.22626592569263,0.0377128215698533
"Probe_14869",1.71682241317705,0.0604390556881609,0.0680951498575386,FALSE,0.347583198673896,0.565751194398973,0.218167995725077,"Within","Within",FALSE,0.708091156694681,0.502633890699408,0.220996449476446
"Probe_14870",1.92160051292614,0.0301102843589949,0.0358082103841367,TRUE,0.581695645495852,0.676699066855913,0.0950034213600607,"Within","Equivocal",TRUE,0.394593267242867,0.314759965393011,0.0652191776125645
"Probe_14871",5.60954469785667,1.39670619514476e-08,9.11633141511998e-08,TRUE,0.51745071761225,0.641418284197471,0.123967566585221,"Within","Equivocal",TRUE,0.476873821091523,0.30759921425679,0.0689330903519588
"Probe_14872",4.80307671838501,3.55199857970945e-07,1.48544007252988e-06,TRUE,0.583563016300475,0.677778095395729,0.0942150790952546,"Within","Equivocal",TRUE,0.39227738138633,0.432479144858476,0.122720189629724
"Probe_14873",3.75268759050188,2.50359036558789e-05,6.14912614661103e-05,TRUE,0.61687091122304,0.697532584822363,0.0806616735993235,"Equivocal","Equivocal",FALSE,0.351760005388426,0.312427418018558,0.0601616570761107
"Probe_14874",7.03121525046472,5.35871347295824e-11,7.6785918390837e-10,TRUE,0.650490292763724,0.718450923826101,0.0679606310623768,"Equivocal","Equivocal",FALSE,0.312446576712945,0.329483077154779,0.0623073785031994
"Probe_14875",2.88176207938755,0.000818526594836388,0.00135045118044956,TRUE,0.670260044307144,0.731214552119186,0.0609545078120427,"Equivocal","Equivocal",FALSE,0.290098671392782,0.211259807210455,0.0244562835778457
"Probe_14876",5.04690064525791,1.32908593464265e-07,6.32283760130862e-07,TRUE,0.650072383390088,0.718184827554778,0.0681124441646899,"Equivocal","Equivocal",FALSE,0.312925204091044,0.366553080955998,0.0771891038316397
"Probe_14877",4.01020759250335,8.81887128090231e-06,2.44870405160127e-05,TRUE,0.494684321885921,0.629778385390702,0.135094063504781,"Within","Equivocal",TRUE,0.507099949476073,0.325789437878881,0.0797603936496945
"Probe_14878",4.72554931935464,4.85856592069567e-07,1.94912948012324e-06,TRUE,0.680806269742376,0.738164604310721,0.0573583345683455,"Equivocal","Equivocal",FALSE,0.278414320213272,0.279806604809369,0.0417915973506572
"Probe_14879",4.76266317529766,4.18186208994697e-07,1.71185654308915e-06,TRUE,0.518407714231599,0.641917499798444,0.123509785566845,"Within","Equivocal",TRUE,0.475614124088777,0.498455331360642,0.180767957125599
"Probe_14880",2.0393535424331,0.0198601554168086,0.0244305158875936,TRUE,0.417798728062863,0.593858523058321,0.176059794995458,"Within","Within",FALSE,0.611842823651237,0.222319321155485,0.0405922555072823
"Probe_14881",3.68618004184811,3.27649109315153e-05,7.78093974412967e-05,TRUE,0.464765620990221,0.615174747254633,0.150409126264412,"Within","Equivocal",TRUE,0.547475672208505,0.490686786739153,0.187811379258808
"Probe_14882",4.61016232938561,7.74803862735318e-07,2.93184321486865e-06,TRUE,0.527060468023204,0.646467450920063,0.119406982896858,"Within","Equivocal",TRUE,0.46426716831823,0.495196690977075,0.176205051816712
"Probe_14883",7.45534637703152,1.06279429701317e-11,1.92032224892267e-10,TRUE,0.595057604857493,0.684486614050973,0.0894290091934802,"Within","Equivocal",TRUE,0.378123944711824,0.40914422287442,0.107578008883949
"Probe_14884",2.69075741619213,0.00172703295965526,0.00264530661113211,TRUE,0.231152700470631,0.529586790844804,0.298434090374173,"Within","Within",FALSE,0.855181090831317,0.27641181249206,0.0719558733446618
"Probe_14885",4.82717332469884,3.22268138397419e-07,1.36798821011567e-06,TRUE,0.645130062821833,0.715049513750548,0.069919450928715,"Equivocal","Equivocal",FALSE,0.318604994137498,0.306266981839432,0.0544842330166243
"Probe_14886",5.25121060805271,5.84881517662339e-08,3.13269483768261e-07,TRUE,0.688594866840293,0.743360818805077,0.0547659519647842,"Equivocal","Equivocal",FALSE,0.269891778066184,0.29808659991056,0.0464876052299255
"Probe_14887",3.72701962207372,2.7776067637264e-05,6.72951696014136e-05,TRUE,0.568847518349921,0.669356914085245,0.100509395735324,"Within","Equivocal",TRUE,0.41065005332118,0.308479026459879,0.0640418611099728
"Probe_14888",4.01681714513194,8.58564070793655e-06,2.39470648882766e-05,TRUE,0.623991399566983,0.701880702800493,0.0778893032335096,"Equivocal","Equivocal",FALSE,0.343298055426181,0.265057578213597,0.0426837915815073
"Probe_14889",5.0412868212545,1.35945635415524e-07,6.45109229447434e-07,TRUE,0.485059800707265,0.624994357352877,0.139934556645612,"Within","Equivocal",TRUE,0.520015408397076,0.405078712860172,0.124847720584975
