eta_b_waba,eta_b_iwaba,info_gain,radius_prop,scenario,K,n,p,rep
0.9126312779369238,0.9138570926616473,1.0016758731182749,0.0016730692664660932,Heteroscedastic,2,1000,50,18
0.9396534274244784,0.9421479359119489,1.004019484156013,0.0040033925829553105,Heteroscedastic,2,1000,50,19
0.9064469661032761,0.9092256615284127,1.0039504590613209,0.003934914343297853,Heteroscedastic,2,1000,50,20
0.9132384915311514,0.9166421604981274,1.0060203456833352,0.005984318020174832,Heteroscedastic,2,1000,50,21
0.9228070779829081,0.9274112413383093,1.0081556044462892,0.008089628635024227,Heteroscedastic,2,1000,50,22
0.910437181280045,0.9143142023928887,1.0067299655796336,0.006684975921779354,Heteroscedastic,2,1000,50,23
0.9465529266233024,0.9480005595401902,1.0029402949632018,0.0029316749740418376,Heteroscedastic,2,1000,50,24
0.9490395776515591,0.9506515951535915,1.003911157957421,0.003895920397357356,Heteroscedastic,2,1000,50,25
0.9257545324467101,0.9287552877305062,1.005531384547121,0.0055009566405647805,Heteroscedastic,2,1000,50,26
0.9355605484316295,0.9383110306589332,1.0048874472456442,0.004863676284384363,Heteroscedastic,2,1000,50,27
0.9277015665777695,0.9302546648216619,1.004506209717407,0.004485994883669951,Heteroscedastic,2,1000,50,28
0.8939273173240054,0.8975216219617834,1.006228313027227,0.0061897612565572566,Heteroscedastic,2,1000,50,29
0.9129690366458607,0.9162985042886038,1.0046833670279673,0.004661535347023704,Heteroscedastic,2,1000,50,30
0.9405920368845563,0.9432743946227591,1.005145649648225,0.005119307485462821,Heteroscedastic,2,1000,50,31
0.9346191704691722,0.9376924206013303,1.0062068097610284,0.006168522912801771,Heteroscedastic,2,1000,50,32
0.9505748977392657,0.9516876698510935,1.0022722649396123,0.00226711345718959,Heteroscedastic,2,1000,50,33
0.9463027009016579,0.9480330567007563,1.003520526549696,0.0035081759232175923,Heteroscedastic,2,1000,50,34
0.9119436009081947,0.9155355398272954,1.0059095669849836,0.005874849170284978,Heteroscedastic,2,1000,50,35
0.9345050751729164,0.9369467866389543,1.004646166715405,0.004624679682594402,Heteroscedastic,2,1000,50,36
0.92823796539731,0.9308148756353586,1.0046590535152566,0.004637447399647576,Heteroscedastic,2,1000,50,37
0.9480302740346275,0.9490123837019905,1.0026435547358787,0.0026365847796976614,Heteroscedastic,2,1000,50,38
0.9481508618732702,0.948664173198205,1.0010858890605185,0.0010847111845094987,Heteroscedastic,2,1000,50,39
0.9150277625242438,0.9158787295422115,1.0018337841790639,0.0018304275699450336,Heteroscedastic,2,1000,50,40
0.9267504236077281,0.929670768926391,1.0050960559298192,0.005070217816251377,Heteroscedastic,2,1000,50,41
0.9204426234428628,0.9218849664805258,1.002820589674469,0.002812656325080216,Heteroscedastic,2,1000,50,42
0.9256379919193884,0.929280827047786,1.0055532967900227,0.005522627997690754,Heteroscedastic,2,1000,50,43
0.9238073697128557,0.9251627709145199,1.001931282924548,0.0019275602603312171,Heteroscedastic,2,1000,50,44
0.9440247328451035,0.9451880329656559,1.0019386354686886,0.0019348844330987032,Heteroscedastic,2,1000,50,45
0.9465000323022731,0.9480871709887859,1.0030310791059427,0.0030219194291011596,Heteroscedastic,2,1000,50,46
0.935428604978598,0.9360761039279366,1.0013713926207883,0.0013695144787382052,Heteroscedastic,2,1000,50,47
0.9418885355978057,0.9439473699838473,1.0044568443086277,0.004437068982984013,Heteroscedastic,2,1000,50,48
0.9203131826249913,0.9237373603129002,1.0058024513635406,0.0057689771541860725,Heteroscedastic,2,1000,50,49
0.9369116954839197,0.9396706267471947,1.0043661418685152,0.004347161544486766,Heteroscedastic,2,1000,50,50
0.9291365003644837,0.930094755221416,1.0020801924886933,0.002075874270628172,Heteroscedastic,2,1000,50,51
0.9328267649779831,0.9350292506535537,1.003308790156703,0.0032978781698764963,Heteroscedastic,2,1000,50,52
0.9144271055964522,0.9174781819093458,1.004605012870477,0.004583903933864538,Heteroscedastic,2,1000,50,53
0.909407093356288,0.91250327772751,1.0049077218603424,0.004883753755277093,Heteroscedastic,2,1000,50,54
0.9068052105447667,0.9081963158727805,1.0016916143262748,0.001688757599725814,Heteroscedastic,2,1000,50,55
0.9451107440101127,0.9473576656232078,1.0041368827224648,0.00411983942990797,Heteroscedastic,2,1000,50,56
0.9284564154544883,0.9312395013316275,1.0045526953697461,0.004532062270830123,Heteroscedastic,2,1000,50,57
0.9392107492057508,0.9417598511401788,1.0050097190689535,0.004984746887417693,Heteroscedastic,2,1000,50,58
0.9295948989325534,0.933731603311421,1.007076081912017,0.00702636279334768,Heteroscedastic,2,1000,50,59
0.9371562654890064,0.9396125927478037,1.0047396356069207,0.004717277430842005,Heteroscedastic,2,1000,50,60
0.917310440142689,0.9220699036934212,1.0085934112425952,0.008520193714143002,Heteroscedastic,2,1000,50,61
0.9057469553117647,0.9099716771349032,1.0068275811631329,0.0067812814138892286,Heteroscedastic,2,1000,50,62
0.9222834980896698,0.9238409019278719,1.0024190207525618,0.002413183212291947,Heteroscedastic,2,1000,50,63
0.9475392667899424,0.9494157041172369,1.002876438409096,0.002868188242271612,Heteroscedastic,2,1000,50,64
0.9110997960281779,0.9158263853275389,1.0071061655202849,0.0070560242440915475,Heteroscedastic,2,1000,50,65
0.912400631325443,0.9156220415794722,1.0055168339073988,0.0054865654371599815,Heteroscedastic,2,1000,50,66
0.9299943470213202,0.9325961458060845,1.0042453690134023,0.0042274220468382735,Heteroscedastic,2,1000,50,67
0.9327211772689813,0.9346830749212052,1.0036633352917126,0.0036499642488659534,Heteroscedastic,2,1000,50,68
0.937919910578561,0.9403136026415904,1.0052291285559691,0.005201927010890376,Heteroscedastic,2,1000,50,69
0.9134911171475736,0.9153637980937133,1.0032952827265533,0.003284459503884245,Heteroscedastic,2,1000,50,70
0.924233042006838,0.9263486166187098,1.0035954614739455,0.0035825804439819442,Heteroscedastic,2,1000,50,71
0.9253230380110111,0.9275038029663563,1.003508955622128,0.0034966859064576505,Heteroscedastic,2,1000,50,72
0.9256782152587525,0.9280433627760987,1.0043591434602306,0.004340223802028159,Heteroscedastic,2,1000,50,73
0.9076909753829484,0.9109308499084381,1.0052333578111383,0.005206112362341191,Heteroscedastic,2,1000,50,74
0.8949302840888845,0.8985979474870733,1.0051130866472044,0.0050870759869026125,Heteroscedastic,2,1000,50,75
0.9260775949513547,0.9301379724516997,1.0075555386878279,0.007498880605299354,Heteroscedastic,2,1000,50,76
0.9403788079640364,0.942270471754274,1.0033997330017808,0.003388213978899797,Heteroscedastic,2,1000,50,77
0.9339851502642574,0.935078893984905,1.0013607502193762,0.0013589010944138568,Heteroscedastic,2,1000,50,78
0.9071745857527905,0.9127395163313697,1.0102951752017408,0.01019026464190024,Heteroscedastic,2,1000,50,79
0.935135749675413,0.9383585165091037,1.0041974342030302,0.004179889392330113,Heteroscedastic,2,1000,50,80
0.9439828382027516,0.9453370028118735,1.0026256093803128,0.002618733608784867,Heteroscedastic,2,1000,50,81
0.8993356919931389,0.9023889439283806,1.0049211209227669,0.004897022084925663,Heteroscedastic,2,1000,50,82
0.9670201645741487,0.96758185130749,1.0010869952372057,0.001085814961514007,Heteroscedastic,2,1000,50,83
0.9401563614101085,0.9404711890040349,1.0009223512589827,0.0009215013110883304,Heteroscedastic,2,1000,50,84
0.915110056620795,0.9199176510574556,1.0077802852059492,0.00772021969487038,Heteroscedastic,2,1000,50,85
0.9112283050877553,0.9139736618139781,1.0050036292339717,0.0049787175771548835,Heteroscedastic,2,1000,50,86
0.9377759444426523,0.9399938747870266,1.0043539389006388,0.00433506429556563,Heteroscedastic,2,1000,50,87
0.9163012161807242,0.9195257670268278,1.0058935458027842,0.005859015427005799,Heteroscedastic,2,1000,50,88
0.9287957663318948,0.9324979291240367,1.0068153470145838,0.006769212482500079,Heteroscedastic,2,1000,50,89
0.9239231916789424,0.925238509276032,1.0022484513737067,0.002243407181747144,Heteroscedastic,2,1000,50,90
0.9207495819215629,0.9245214554780626,1.0065677160125097,0.006524862568141728,Heteroscedastic,2,1000,50,91
0.9213169325027555,0.9250138758972549,1.0060526142008552,0.006016200460512636,Heteroscedastic,2,1000,50,92
0.922484990830355,0.924873648347777,1.0045959660421195,0.004574939774272249,Heteroscedastic,2,1000,50,93
0.9430069522271315,0.9433209385240585,1.000560361801197,0.000560047971706714,Heteroscedastic,2,1000,50,94
0.9357621294999331,0.9388901607173444,1.0050660291925708,0.005040493903311593,Heteroscedastic,2,1000,50,95
0.9049366693656868,0.9078373817253635,1.0048144071571867,0.004791339697056837,Heteroscedastic,2,1000,50,96
0.9094335553557208,0.9110881289799699,1.0030696673754278,0.0030602733541523117,Heteroscedastic,2,1000,50,97
0.918670729726287,0.9204499313539058,1.0031638538015943,0.003153875400917369,Heteroscedastic,2,1000,50,98
0.9566245591666429,0.958000862996806,1.0025449947789156,0.0025385342225730185,Heteroscedastic,2,1000,50,99
0.6162969004031214,0.6350340346125668,1.111244850582275,0.10010831593413867,Heteroscedastic,3,100,2,0
0.5715064828797628,0.6139424403146319,1.2333144372685771,0.18917676645811343,Heteroscedastic,3,100,2,1
0.5424907050640946,0.5654136987668164,1.128676626498982,0.1140066370454763,Heteroscedastic,3,100,2,2
0.568396112232217,0.6055229306251193,1.207597319318742,0.17190939065338157,Heteroscedastic,3,100,2,3
0.4935226492471576,0.5285572749043643,1.2057265570704077,0.17062455484954064,Heteroscedastic,3,100,2,4
0.571129336078958,0.5921135896256122,1.1203768093342037,0.10744314620876429,Heteroscedastic,3,100,2,5
0.5302254465129516,0.5811668339753873,1.299314088522027,0.2303631517322323,Heteroscedastic,3,100,2,6
0.6287325133536524,0.6498260318453264,1.119696559033424,0.1069008903061665,Heteroscedastic,3,100,2,7
0.5596010554470812,0.595658963085141,1.209003616038125,0.17287261449475622,Heteroscedastic,3,100,2,8
0.6070387571135053,0.6303467387395361,1.1301864801847232,0.11519026502904625,Heteroscedastic,3,100,2,9
0.4853537655006068,0.5276923719415438,1.185589347807064,0.15653763096837953,Heteroscedastic,3,100,2,10
0.5501237847926135,0.586443814289066,1.2097434470415538,0.17337845272440588,Heteroscedastic,3,100,2,11
0.5564025478479762,0.5923640030070414,1.2055076605911592,0.1704739565822269,Heteroscedastic,3,100,2,12
0.5178862888979723,0.5429027157359019,1.1437023150079453,0.1256466067456959,Heteroscedastic,3,100,2,13
0.6117349334269108,0.6199187534784476,1.0439902076479688,0.042136609448737324,Heteroscedastic,3,100,2,14
0.49620411534768877,0.522159196885297,1.1489703924830132,0.12965555375284882,Heteroscedastic,3,100,2,15
0.5051326064392375,0.5516021455893679,1.2520159368471062,0.20128812216380115,Heteroscedastic,3,100,2,16
0.5327798952316725,0.5605878616904321,1.1621812586563536,0.13954902253703363,Heteroscedastic,3,100,2,17
0.7250315836038548,0.7379544783163925,1.072679912749187,0.06775545238179641,Heteroscedastic,3,100,2,18
0.6353067173230252,0.6611482746623427,1.1494358300668812,0.13000797970443131,Heteroscedastic,3,100,2,19
0.5867799108038207,0.5972601383331417,1.0526997787025276,0.05006154629146134,Heteroscedastic,3,100,2,20
0.5343208477724897,0.5800028520994205,1.2109017880575086,0.17416919368484102,Heteroscedastic,3,100,2,21
0.46877953252205784,0.5036136948032572,1.2164640422843636,0.17794528630527529,Heteroscedastic,3,100,2,22
0.5084189551929283,0.5558424478327261,1.2289916328615387,0.18632481030677409,Heteroscedastic,3,100,2,23
0.6046503788628199,0.6212380453068844,1.0818768401521115,0.07568037054994119,Heteroscedastic,3,100,2,24
0.5180047598765087,0.561926085192568,1.2227825024535857,0.1821930735895872,Heteroscedastic,3,100,2,25
0.41715466930623146,0.47585397205366897,1.371554562141574,0.27090031442965046,Heteroscedastic,3,100,2,26
0.4671417372124379,0.5158180523382239,1.3000055704195217,0.23077252686133312,Heteroscedastic,3,100,2,27
0.5349747149638062,0.5896681656182583,1.326908278378448,0.24636840669797258,Heteroscedastic,3,100,2,28
0.564212386000835,0.5848688318518784,1.1232556988550575,0.10973075763665657,Heteroscedastic,3,100,2,29
0.562894851295725,0.5970998699098178,1.148676497776707,0.1294328717132057,Heteroscedastic,3,100,2,30
0.5329254165015673,0.5780711467180109,1.2585324130033988,0.2054237223707488,Heteroscedastic,3,100,2,31
0.4406840089886267,0.4846879576402884,1.2713555208701262,0.21343795375538085,Heteroscedastic,3,100,2,32
0.543480230290774,0.5680427713972408,1.1058240034847435,0.09569696728526811,Heteroscedastic,3,100,2,33
0.46442755039126965,0.5351515564528802,1.3241298021248151,0.2447870303988989,Heteroscedastic,3,100,2,34
0.5982798088870152,0.6273737540845934,1.136907632709911,0.12042106919766267,Heteroscedastic,3,100,2,35
0.5238461009925877,0.5570109704039081,1.1772809479631139,0.1505850818955651,Heteroscedastic,3,100,2,36
0.533594861903816,0.5520427488028108,1.1082220079820457,0.0976537256998771,Heteroscedastic,3,100,2,37
0.5685248148659743,0.5920995252753166,1.114895845652945,0.10305522807438176,Heteroscedastic,3,100,2,38
0.6055918054825048,0.6266496392232277,1.127099892157299,0.11276719396541363,Heteroscedastic,3,100,2,39
0.6223362269663804,0.6493509095671866,1.145628565827939,0.1271167376336274,Heteroscedastic,3,100,2,40
0.5680689094982203,0.5982837173758793,1.1551236432573864,0.13429180864132095,Heteroscedastic,3,100,2,41
0.5757803263360666,0.6059731783459863,1.1548643044995404,0.1340974033885745,Heteroscedastic,3,100,2,42
0.6563972821665311,0.675991112627843,1.0945219654521627,0.08635913068506972,Heteroscedastic,3,100,2,43
0.5664929113318464,0.6118203910655033,1.2604812397711957,0.20665221468784306,Heteroscedastic,3,100,2,44
0.46124759560385753,0.5245820471473792,1.401624062398765,0.28654192887600566,Heteroscedastic,3,100,2,45
0.5874806977553535,0.6220741239651576,1.184160834946659,0.1555201198281097,Heteroscedastic,3,100,2,46
0.5540707038091092,0.5778562601261175,1.1319091133564585,0.1165368418717889,Heteroscedastic,3,100,2,47
0.5452182731271169,0.5594695689392952,1.04806990049985,0.045865166509337155,Heteroscedastic,3,100,2,48
0.6993358406209408,0.7086570308413863,1.0396038798929048,0.03809516360883977,Heteroscedastic,3,100,2,49
0.5690545612879778,0.6017942416177082,1.1426663235919872,0.1248538796028517,Heteroscedastic,3,100,2,50
0.6159135679526566,0.6354454022368086,1.1045049303291523,0.09461698853440954,Heteroscedastic,3,100,2,51
0.6549912881602205,0.6720447493160554,1.0870744646512294,0.0800998160500127,Heteroscedastic,3,100,2,52
0.5187926536882203,0.5876311258556548,1.3715651276989933,0.27090593089250503,Heteroscedastic,3,100,2,53
0.5081710345158166,0.5270402771803269,1.0945367614341375,0.08637148131075016,Heteroscedastic,3,100,2,54
0.4488793021163376,0.4872174211274622,1.2305140401462213,0.18733149937795873,Heteroscedastic,3,100,2,55
0.5516867142095988,0.5808658905290514,1.1237694882500728,0.11013779030680564,Heteroscedastic,3,100,2,56
0.5743145461413947,0.6119440266900984,1.2151739458944504,0.17707254720316426,Heteroscedastic,3,100,2,57
0.6279110920412179,0.6467565108963935,1.086361441510642,0.07949604819419202,Heteroscedastic,3,100,2,58
0.45683850469188536,0.5172417695714018,1.315830680185773,0.24002380012995522,Heteroscedastic,3,100,2,59
0.5612481872154731,0.586833546086861,1.130785336638612,0.11565885442712431,Heteroscedastic,3,100,2,60
0.4847720762050165,0.5180376502209177,1.2059756528845795,0.17079586340893807,Heteroscedastic,3,100,2,61
0.5966724688955223,0.6280980624538692,1.179258208226685,0.15200929446676925,Heteroscedastic,3,100,2,62
0.5304568611087072,0.5811055781399059,1.2716510291928018,0.21362073631571402,Heteroscedastic,3,100,2,63
0.5744204322864703,0.5998667660281958,1.141501829856285,0.12396110646103825,Heteroscedastic,3,100,2,64
0.5175582120780347,0.5551473785239175,1.2172236342696334,0.17845827845757634,Heteroscedastic,3,100,2,65
0.5563647737315103,0.590203655175253,1.1566303899472363,0.135419569906322,Heteroscedastic,3,100,2,66
0.44796270944720246,0.5071125454410567,1.3860144114158255,0.278506780475326,Heteroscedastic,3,100,2,67
0.5151358338237324,0.5386797670185458,1.123843606850972,0.11019647760241653,Heteroscedastic,3,100,2,68
0.46687295729295913,0.5229255128056219,1.3331667185205416,0.24990626745488173,Heteroscedastic,3,100,2,69
0.5816160891377505,0.6013831378293253,1.108562470013927,0.09793085455307086,Heteroscedastic,3,100,2,70
0.5774678113674563,0.6142736158309412,1.1960230571279298,0.16389571752792936,Heteroscedastic,3,100,2,71
0.5006358342165161,0.5406405483343428,1.2484610760788706,0.19901387463294387,Heteroscedastic,3,100,2,72
0.6333848121598098,0.6540896077918251,1.112806469636283,0.10137114827626167,Heteroscedastic,3,100,2,73
0.5359265893572587,0.5571680407862557,1.1094748824194993,0.09867270017033716,Heteroscedastic,3,100,2,74
0.5628494729100764,0.5839999058192816,1.1141958852768645,0.10249174923894834,Heteroscedastic,3,100,2,75
0.5508745411265936,0.568320319908006,1.0825955857847798,0.07629403525131302,Heteroscedastic,3,100,2,76
0.4117853652994305,0.4709081707847066,1.3990631711368615,0.2852359917476691,Heteroscedastic,3,100,2,77
0.6157140410521164,0.6461853889533002,1.1746746887611506,0.14870047889204802,Heteroscedastic,3,100,2,78
0.5470977287584755,0.5791561738741934,1.173507317528815,0.14785363068224308,Heteroscedastic,3,100,2,79
0.5321242060019389,0.57500147592442,1.2522249248244686,0.20142142184226555,Heteroscedastic,3,100,2,80
0.43585737168347066,0.4785963923883484,1.2365294917925693,0.191284957910448,Heteroscedastic,3,100,2,81
0.506228294781405,0.5327478552286293,1.1318496083010774,0.1164903953087774,Heteroscedastic,3,100,2,82
0.5323003284741921,0.565708991113462,1.172280141059981,0.14696157942606147,Heteroscedastic,3,100,2,83
0.5274542681393917,0.5599802959819818,1.1833389318975527,0.15493357562702517,Heteroscedastic,3,100,2,84
0.6024821729267347,0.6270738469706242,1.1374379843184352,0.12083118922812279,Heteroscedastic,3,100,2,85
0.6303962874295876,0.6529416184249173,1.1234555661875305,0.10988914016998434,Heteroscedastic,3,100,2,86
0.5264338901383998,0.5724547226313401,1.2754245261879702,0.21594733403094254,Heteroscedastic,3,100,2,87
0.4781655872445315,0.5497994749679934,1.332369580083104,0.2494574966672333,Heteroscedastic,3,100,2,88
0.63657635873294,0.6460567068505865,1.052660930957635,0.05002648945062276,Heteroscedastic,3,100,2,89
0.5642019458700246,0.6167093667547787,1.248155356485857,0.1988176833888136,Heteroscedastic,3,100,2,90
0.44758805835900833,0.5160424336544753,1.447160781245376,0.308991776891967,Heteroscedastic,3,100,2,91
0.5583695216367162,0.5842993874183104,1.153451964994698,0.13303715252277823,Heteroscedastic,3,100,2,92
0.5526552103552294,0.5867938112680483,1.1940252521235502,0.16249677448486113,Heteroscedastic,3,100,2,93
0.5855690541013807,0.6409204939787644,1.2911647779885151,0.22550551482833675,Heteroscedastic,3,100,2,94
0.5467951556071334,0.5666270505271479,1.101839600158148,0.09242688331725504,Heteroscedastic,3,100,2,95
0.591065084934568,0.6130094766689278,1.1147110857130098,0.10290656223234411,Heteroscedastic,3,100,2,96
0.5244317439287585,0.568824715991364,1.258393309884802,0.20533588970562486,Heteroscedastic,3,100,2,97
0.551391203956868,0.5841270248433972,1.1846766273047218,0.15588779507272194,Heteroscedastic,3,100,2,98
0.5406161902766581,0.5493815515368612,1.045970976614797,0.043950527923421474,Heteroscedastic,3,100,2,99
0.6817743771315039,0.6941749935337876,1.0716085128290582,0.06682338929914894,Heteroscedastic,3,100,5,0
0.5409259237451775,0.5724070190544056,1.1655133373213509,0.14200896036225807,Heteroscedastic,3,100,5,1
0.7006866939917895,0.7120789067731442,1.0525754991427563,0.04994938527979703,Heteroscedastic,3,100,5,2
0.5002531616878858,0.5365792342444375,1.1643757309697533,0.1411706948176022,Heteroscedastic,3,100,5,3
0.5337452041323492,0.5830978205116966,1.2803710790668899,0.2189764230469958,Heteroscedastic,3,100,5,4
0.6592172995817626,0.6858788886668951,1.107581013968663,0.09713150786431489,Heteroscedastic,3,100,5,5
0.6316862270785999,0.6564948951909744,1.1228913518758894,0.10944189005515854,Heteroscedastic,3,100,5,6
0.5944675069863534,0.6181254885231675,1.1166719108352616,0.1044818175358166,Heteroscedastic,3,100,5,7
0.6755226521743114,0.7052307629615122,1.1220844998792194,0.108801520645157,Heteroscedastic,3,100,5,8
0.6364221563143164,0.6628679895162244,1.1025000334709671,0.09297054907859688,Heteroscedastic,3,100,5,9
0.6519950055546451,0.676990799047097,1.1054967853872706,0.0954293009095577,Heteroscedastic,3,100,5,10
0.6431126329212431,0.6619150058014464,1.0920793366572954,0.08431561111588971,Heteroscedastic,3,100,5,11
0.6458801726549465,0.6648507100874151,1.093799311924915,0.08575550459969013,Heteroscedastic,3,100,5,12
0.6314505110700687,0.6549920017486197,1.1083973419777313,0.09779646510547928,Heteroscedastic,3,100,5,13
0.5668942883289814,0.6149736377679831,1.2382965016422824,0.1924389686365449,Heteroscedastic,3,100,5,14
0.6640172534184416,0.681956240543172,1.0979009654707397,0.08917103504755859,Heteroscedastic,3,100,5,15
0.7417453055319188,0.7492200800386912,1.040951198934414,0.03934017173555727,Heteroscedastic,3,100,5,16
0.6308758196655482,0.6446814626678818,1.0614647727364923,0.0579056171388846,Heteroscedastic,3,100,5,17
0.6390135993306741,0.6527731429045314,1.0630149979067642,0.059279500318292905,Heteroscedastic,3,100,5,18
0.6146456167493702,0.643802660200889,1.1406003577474328,0.12326873018443033,Heteroscedastic,3,100,5,19
0.6720331350122659,0.6869569129720625,1.078747918075314,0.07299936969131278,Heteroscedastic,3,100,5,20
0.6995184211879802,0.7122985574804387,1.071498072419008,0.06672720582463963,Heteroscedastic,3,100,5,21
0.604594933273139,0.6203752269679048,1.0517346644204724,0.04918984433110728,Heteroscedastic,3,100,5,22
0.5951766904993072,0.6313927472728722,1.1701610263169757,0.14541676101839526,Heteroscedastic,3,100,5,23
0.637137779708201,0.663763514060997,1.1333040464445505,0.11762425702330943,Heteroscedastic,3,100,5,24
0.6570356659897079,0.6756860900195544,1.0705110205580213,0.06586669282607323,Heteroscedastic,3,100,5,25
0.5793363580256432,0.5946646209866877,1.0698054546085873,0.06525060636761025,Heteroscedastic,3,100,5,26
0.6055820765772784,0.6153135364437439,1.0335029768035149,0.03241691369591876,Heteroscedastic,3,100,5,27
0.6645480021479083,0.6804133472689722,1.079635238780972,0.07376124446520403,Heteroscedastic,3,100,5,28
0.5953816751273742,0.6156430614901165,1.094342643621762,0.08620941911715321,Heteroscedastic,3,100,5,29
0.7122723029906487,0.7222573852364267,1.042528709205221,0.04079380148451049,Heteroscedastic,3,100,5,30
0.5893949395473365,0.6170362145677966,1.1402242700159895,0.12297955209638098,Heteroscedastic,3,100,5,31
0.5721695212137698,0.5962283858006746,1.1234449670823017,0.10988074244784828,Heteroscedastic,3,100,5,32
0.6237741800468635,0.6520460618163129,1.1183479445262006,0.10582390311124489,Heteroscedastic,3,100,5,33
0.6549252739055027,0.6779906293043363,1.1063346912257763,0.09611439654663764,Heteroscedastic,3,100,5,34
0.7054665408228422,0.7237374025173141,1.0761220801239002,0.07073740194526602,Heteroscedastic,3,100,5,35
0.6192882511651449,0.6479161543938374,1.1297583908310507,0.11485499190282678,Heteroscedastic,3,100,5,36
0.6678605154668364,0.687806119853645,1.0789665109808004,0.07318717511354327,Heteroscedastic,3,100,5,37
0.6468796476156168,0.6732883710939442,1.1174632188456184,0.10511595984963366,Heteroscedastic,3,100,5,38
0.6572347487701771,0.6800192170948622,1.1265759949222607,0.1123545996832598,Heteroscedastic,3,100,5,39
0.5896842867895774,0.6181509807501763,1.1325433325581988,0.11703157728968169,Heteroscedastic,3,100,5,40
0.6129347367919444,0.646287934898192,1.1360693229161523,0.11977202462159525,Heteroscedastic,3,100,5,41
0.6326940765731002,0.6603657792318718,1.1287884623979996,0.11409441776575313,Heteroscedastic,3,100,5,42
0.6005190793431604,0.6197254123807794,1.0925754496338826,0.08473140199599448,Heteroscedastic,3,100,5,43
0.5955054023771428,0.6234748973155503,1.1430363774239216,0.1251372049473046,Heteroscedastic,3,100,5,44
0.6516430614414797,0.6622617989165072,1.0453040613287266,0.04334055802972667,Heteroscedastic,3,100,5,45
0.6746993374336093,0.684984210157534,1.047271703916258,0.045137955832747274,Heteroscedastic,3,100,5,46
0.7125756423871155,0.7247870640704501,1.0538020509441626,0.05105517767398362,Heteroscedastic,3,100,5,47
0.6335874488352002,0.6511939397260699,1.0898372292487744,0.08243178599312394,Heteroscedastic,3,100,5,48
0.6234055573242738,0.635018856801797,1.0586058984533444,0.05536139420625701,Heteroscedastic,3,100,5,49
0.6627547124197595,0.6889759840367744,1.1168489021439376,0.10462373372049771,Heteroscedastic,3,100,5,50
0.5898306358790064,0.6015246469688996,1.0636459346353038,0.05983751976368554,Heteroscedastic,3,100,5,51
0.6923876265542924,0.7113747366363723,1.103464334768503,0.09376318881226829,Heteroscedastic,3,100,5,52
0.5905669074348279,0.6296618349213461,1.1473503331642791,0.12842662690296308,Heteroscedastic,3,100,5,53
0.6609452386487215,0.673144482607112,1.048205665772361,0.045988747577357374,Heteroscedastic,3,100,5,54
0.6584294890130791,0.6758874606871966,1.0823803827471568,0.07611038047277782,Heteroscedastic,3,100,5,55
0.6538653696277563,0.6637068872693432,1.0528808828836107,0.05022494352711737,Heteroscedastic,3,100,5,56
0.5309305188535202,0.5771756559505653,1.2559651268567535,0.20379954935320993,Heteroscedastic,3,100,5,57
0.6927857956346717,0.7095368241610981,1.0926016799868628,0.08475337507075431,Heteroscedastic,3,100,5,58
0.5780245262179347,0.6085255785232508,1.1607804797223489,0.13851066806430654,Heteroscedastic,3,100,5,59
0.6127832986481528,0.6439712878325663,1.1599586972931668,0.13790033875037105,Heteroscedastic,3,100,5,60
0.6226279372250529,0.649608399585166,1.1222336174064036,0.10891993922700166,Heteroscedastic,3,100,5,61
0.594795541020098,0.6314398386602,1.1693350814977543,0.14481313712136298,Heteroscedastic,3,100,5,62
0.5642426364870543,0.5919894852640962,1.1375291061206325,0.12090161507133132,Heteroscedastic,3,100,5,63
0.693065006067574,0.7181631902534884,1.1208818142330228,0.10784528100827273,Heteroscedastic,3,100,5,64
0.6461765930240027,0.6625136807185399,1.066534111693222,0.06238348212566122,Heteroscedastic,3,100,5,65
0.6127263942860728,0.6499108424927755,1.2127434018150993,0.1754232605979867,Heteroscedastic,3,100,5,66
0.6021742559955627,0.6200878139524284,1.0893789926676771,0.08204581992976138,Heteroscedastic,3,100,5,67
0.6078933691504721,0.6400505547378968,1.1329125225044931,0.11731931624400076,Heteroscedastic,3,100,5,68
0.6090307678230396,0.6408911084185845,1.1463336519353124,0.12765363006508867,Heteroscedastic,3,100,5,69
0.6446914944988811,0.6691230488552787,1.1143281583817908,0.10259828536309827,Heteroscedastic,3,100,5,70
0.5945628670167755,0.6191852098922791,1.1005840660550212,0.09139153396574147,Heteroscedastic,3,100,5,71
0.6250123831752233,0.6551922177435021,1.133922767425464,0.11810572225261085,Heteroscedastic,3,100,5,72
0.6084182651162051,0.6353982594012997,1.1392157225575241,0.12220312606376839,Heteroscedastic,3,100,5,73
0.6394163392875363,0.6537080655214955,1.069542305673013,0.06502062172216103,Heteroscedastic,3,100,5,74
0.6789697284650553,0.6905501036924777,1.0595107018656769,0.056168098878930914,Heteroscedastic,3,100,5,75
0.6355182787464867,0.6445308287906731,1.0403728469625837,0.03880613289788777,Heteroscedastic,3,100,5,76
0.6486827716320426,0.6718159501686205,1.1158110124576597,0.1037908849838084,Heteroscedastic,3,100,5,77
0.6211907228589866,0.6463493899169671,1.1420153984654131,0.12435506443805101,Heteroscedastic,3,100,5,78
0.6003852174796405,0.6266359730733477,1.1338907142347243,0.11808079257892913,Heteroscedastic,3,100,5,79
0.6238043916983257,0.646690368095834,1.1195025521831588,0.10674611857750117,Heteroscedastic,3,100,5,80
